user_id,station_id,start_time,end_time,utility,charge_needed,algorithm
21,7,17,22,86.41528191046055,56.01681030359556,Deadline Constrained
21,7,283,288,99.2078186535646,61.691969981438476,Deadline Constrained
21,2,258,259,122.26472020610684,6.703747885974245,Deadline Constrained
22,3,7,12,68.60340613712786,80.68710847346148,Deadline Constrained
23,5,191,194,97.24621139148906,34.55604759515848,Deadline Constrained
23,0,118,120,129.41627088376094,34.08318087187198,Deadline Constrained
24,3,31,39,100.90833066899516,71.46610597275921,Deadline Constrained
24,7,105,113,59.695139262671475,70.17543765861461,Deadline Constrained
24,6,139,147,114.43657004925673,83.44800756393029,Deadline Constrained
24,9,57,62,122.2021143360029,71.41621542433283,Deadline Constrained
24,13,91,96,62.16228906800943,54.91951966280159,Deadline Constrained
25,8,44,49,97.52465265872004,85.99936811202436,Deadline Constrained
26,11,223,225,60.44729858159362,38.48059963767836,Deadline Constrained
26,8,302,304,115.63962272678437,31.431823514443078,Deadline Constrained
26,11,211,214,123.95864896782489,30.974794766229774,Deadline Constrained
27,0,274,282,90.51562070861648,60.65173820661343,Deadline Constrained
27,0,59,64,133.44542148916963,48.65493247233792,Deadline Constrained
27,2,272,277,101.43832465110202,55.858530780694394,Deadline Constrained
28,5,94,96,50.572093154196466,10.688477785701256,Deadline Constrained
28,9,187,189,58.148997730927654,29.01416523576155,Deadline Constrained
29,5,44,45,136.36230009199534,5.0,Deadline Constrained
29,14,182,184,135.8309440507048,26.281391989647325,Deadline Constrained
29,4,304,306,141.06711541262104,24.060130107021905,Deadline Constrained
30,14,281,286,133.10363132726854,34.395198536121974,Deadline Constrained
30,3,300,304,115.7494229984942,63.610996810139056,Deadline Constrained
30,2,154,157,139.38085432166307,60.40842603163778,Deadline Constrained
30,7,90,94,63.07265165672746,69.97244655939103,Deadline Constrained
30,3,199,207,125.50806621216796,85.96246979402856,Deadline Constrained
31,6,302,306,114.14903690642878,51.677749979487736,Deadline Constrained
32,14,43,48,142.40778052942693,45.644271316728634,Deadline Constrained
32,12,223,227,120.6819445010144,42.774326797572414,Deadline Constrained
32,1,9,14,102.99106085609492,56.33723153520783,Deadline Constrained
32,6,139,142,127.27441445464122,50.091963371197544,Deadline Constrained
32,14,8,12,107.93792222611017,46.41697188761005,Deadline Constrained
33,14,31,34,80.02271115413863,31.6208961325933,Deadline Constrained
33,1,81,83,88.08851221087684,9.131560547656097,Deadline Constrained
33,10,105,108,103.6628904301804,50.70675791366632,Deadline Constrained
34,1,175,177,81.86751537328657,27.091482417581105,Deadline Constrained
34,7,258,263,142.82167956475945,49.94055217281076,Deadline Constrained
34,3,302,308,51.81579656070788,51.40994147833534,Deadline Constrained
34,13,138,140,144.01218933105326,22.119980947539077,Deadline Constrained
35,11,43,44,58.42921884374135,8.996357544595856,Deadline Constrained
35,5,17,19,144.30488106376202,27.733815249880273,Deadline Constrained
35,4,301,304,82.90958803147595,36.49778958111243,Deadline Constrained
36,4,131,133,109.31127783247274,22.342749951948374,Deadline Constrained
37,3,138,145,88.25888236709201,46.50179482664588,Deadline Constrained
37,3,61,64,76.51808751303228,50.71502363824863,Deadline Constrained
37,8,252,256,126.13886651049474,55.42218368700613,Deadline Constrained
38,2,137,139,55.69014804976216,22.03464621272082,Deadline Constrained
38,1,32,36,77.11503611772196,29.61200105850387,Deadline Constrained
38,1,177,179,101.02159340784041,19.226159801470335,Deadline Constrained
39,3,128,133,68.7173114926947,72.10984436455907,Deadline Constrained
39,14,251,253,140.06565507683996,26.596820624872166,Deadline Constrained
39,0,209,211,83.81435382241962,25.152119467737485,Deadline Constrained
40,6,164,165,74.58383376805176,16.90244940196684,Deadline Constrained
40,11,303,308,73.44827846853053,31.52835131702839,Deadline Constrained
41,6,305,307,54.23349459024921,24.19149210878065,Deadline Constrained
41,4,200,204,53.889581224682615,30.353423995759595,Deadline Constrained
41,10,61,66,64.255625713494,33.347461146886424,Deadline Constrained
41,3,56,58,107.90725276859945,21.82260018453874,Deadline Constrained
42,12,211,216,138.65641126311522,44.27290434321,Deadline Constrained
42,2,22,26,141.68748289238192,49.73121888849011,Deadline Constrained
43,3,140,146,50.437398228300935,45.02585065653364,Deadline Constrained
43,2,304,312,107.32580037589456,67.10508968704748,Deadline Constrained
44,9,307,309,69.80280817149347,26.814141115432154,Deadline Constrained
44,4,157,160,120.80113308712896,37.55167301524889,Deadline Constrained
45,4,45,48,148.08433682238984,47.73782177408201,Deadline Constrained
45,8,118,124,126.36319155471341,58.90452783545902,Deadline Constrained
45,12,95,97,98.87061683916019,24.52515402411131,Deadline Constrained
46,2,90,94,142.55443258622233,42.04162189502854,Deadline Constrained
46,12,223,226,117.37116477208488,29.55559304253179,Deadline Constrained
46,12,104,110,143.04234931787778,51.376195395493156,Deadline Constrained
47,8,252,254,125.80735014207993,24.97040854000472,Deadline Constrained
48,8,307,309,86.4290754673579,26.577810982889574,Deadline Constrained
48,10,273,275,63.33992351774894,15.415513461493692,Deadline Constrained
48,14,139,141,68.26630488570137,26.130831477068593,Deadline Constrained
48,9,159,161,84.34305880194931,16.642830702579765,Deadline Constrained
49,6,79,82,104.70281464244478,38.56294629399278,Deadline Constrained
49,6,18,22,98.84408067135001,40.40155015958711,Deadline Constrained
49,6,160,163,130.39435307760522,45.27305601285489,Deadline Constrained
50,7,9,17,58.442474160365066,80.78734471798002,Deadline Constrained
50,12,299,304,108.07521240864483,60.96930413034097,Deadline Constrained
50,3,224,228,62.17663775995654,56.79904727911379,Deadline Constrained
51,9,177,180,83.76561688009394,42.24539565447182,Deadline Constrained
51,9,103,110,58.70335650915543,61.47751267890573,Deadline Constrained
51,6,67,69,100.16298089230942,19.473424253938,Deadline Constrained
51,11,158,164,82.08813990366434,67.01713504542532,Deadline Constrained
51,2,114,122,81.83152001347766,63.867747546772144,Deadline Constrained
52,1,301,305,129.89649025337457,28.89582031387327,Deadline Constrained
52,0,137,140,105.17792837256954,50.2177949707318,Deadline Constrained
52,4,81,83,141.07518127381474,20.201738110026483,Deadline Constrained
52,8,257,262,132.11236261177243,60.233627965325226,Deadline Constrained
52,11,248,251,57.3963187270956,42.46686385763833,Deadline Constrained
53,12,31,32,139.18048860851022,12.635036133591079,Deadline Constrained
53,0,331,335,73.29722120780391,77.22652932151945,Deadline Constrained
53,9,42,46,138.69870695233197,36.0990281819228,Deadline Constrained
54,7,79,82,78.5664988846723,39.80127409702695,Deadline Constrained
54,14,79,85,63.19298257538108,50.83053699499946,Deadline Constrained
54,1,139,142,51.58933931400036,35.56737030751225,Deadline Constrained
54,1,33,37,66.42979839524723,44.679177532725106,Deadline Constrained
55,1,330,333,80.67727513528322,39.078744109166585,Deadline Constrained
55,9,300,303,82.23333118004737,28.26078680000321,Deadline Constrained
56,7,132,137,100.92452505028751,71.46821112860371,Deadline Constrained
56,9,132,135,51.02338564087575,40.498343498811494,Deadline Constrained
56,3,105,107,71.926570159258,35.26850596339858,Deadline Constrained
57,13,83,85,114.15702955650998,34.69099606613346,Deadline Constrained
57,10,11,17,79.05635115774552,61.77955725664553,Deadline Constrained
57,2,329,332,53.019201533718864,44.140922643699476,Deadline Constrained
58,7,166,169,59.24229169050702,32.217720341741085,Deadline Constrained
58,13,262,264,143.59551537286035,30.325656661296332,Deadline Constrained
59,9,163,165,59.33281202698264,34.79097699537975,Deadline Constrained
59,14,185,190,81.4241520499505,55.38852277761383,Deadline Constrained
59,7,307,310,51.48301624317079,38.493191563226546,Deadline Constrained
59,1,298,301,112.96726518598874,38.98863888572431,Deadline Constrained
59,13,65,68,61.97669319108849,51.128756756992715,Deadline Constrained
60,2,85,90,106.03798601367683,41.56641057231167,Deadline Constrained
61,3,189,191,119.18185861250508,35.218486579220446,Deadline Constrained
62,6,227,230,72.7514963074645,38.706818378310146,Deadline Constrained
62,14,330,333,74.46861881232726,45.80005318591314,Deadline Constrained
62,3,300,305,95.04409954259332,49.36609836945403,Deadline Constrained
63,5,177,181,91.607023555328,67.51068127741254,Deadline Constrained
63,0,305,309,54.546462720492585,69.82524556674757,Deadline Constrained
63,6,257,261,75.77400613115186,63.23598545295961,Deadline Constrained
63,6,8,16,64.18288286876749,81.6857072751358,Deadline Constrained
64,14,180,182,51.90992798417149,25.33763530123898,Deadline Constrained
64,0,259,264,143.85888581772966,56.196720067928425,Deadline Constrained
64,11,130,138,62.734877637588525,61.26225869934529,Deadline Constrained
65,12,67,69,76.42439368122123,25.667100373533778,Deadline Constrained
66,10,326,330,101.0138541910402,51.106607871607174,Deadline Constrained
66,11,331,333,104.3543914649442,30.36419601257257,Deadline Constrained
67,10,328,333,52.41327786925536,43.23983420244724,Deadline Constrained
67,10,251,253,100.98740563064028,29.536516270394074,Deadline Constrained
67,9,11,15,68.95954901766927,30.869887673755354,Deadline Constrained
68,4,273,276,122.39842652481514,39.22507560049833,Deadline Constrained
68,8,183,184,71.10383302086154,15.459649444248054,Deadline Constrained
68,11,306,310,124.05189396178675,60.90240833617986,Deadline Constrained
69,0,213,218,52.89805902499762,80.52461058862272,Deadline Constrained
69,5,45,47,122.27620328396968,30.170161395467105,Deadline Constrained
70,7,139,144,84.8994935301911,43.13828746248878,Deadline Constrained
70,3,331,333,81.77605068249542,30.331475926797374,Deadline Constrained
71,12,248,251,108.7358206218895,44.99057971428658,Deadline Constrained
71,11,223,225,142.32824157031447,24.29481949443042,Deadline Constrained
71,7,137,141,108.37322501601248,38.2458825384352,Deadline Constrained
72,0,61,63,60.43466133255606,23.729736704298997,Deadline Constrained
72,1,329,330,130.95872708095527,18.592860987783986,Deadline Constrained
72,9,109,113,93.37844022073728,51.41949176914407,Deadline Constrained
73,6,130,134,66.16160607302974,29.669610847561362,Deadline Constrained
73,14,226,230,139.3952260552547,34.745745200586576,Deadline Constrained
73,14,13,15,99.11409691346621,20.294314323622167,Deadline Constrained
73,3,13,16,96.66207513388468,21.1511446501608,Deadline Constrained
74,1,327,330,53.29075229809717,34.84471481601442,Deadline Constrained
75,0,130,132,115.05849866461234,26.86736102733431,Deadline Constrained
75,3,114,117,148.1727217381659,41.90718336059296,Deadline Constrained
75,11,235,239,66.76219707554013,29.753168920647408,Deadline Constrained
75,11,91,96,114.64305779920032,52.8100496612894,Deadline Constrained
76,6,91,98,138.92381375268258,74.99482279750006,Deadline Constrained
76,2,176,182,108.95053841754253,75.05791210445724,Deadline Constrained
76,11,259,262,85.12196306675696,60.6417183996755,Deadline Constrained
76,0,105,107,146.93496144198252,24.305413671038927,Deadline Constrained
76,2,177,181,133.08372511591529,68.90269956387206,Deadline Constrained
77,6,153,156,136.47139628753024,23.660682810143857,Deadline Constrained
77,8,17,20,98.32486940446245,47.50941211554992,Deadline Constrained
78,1,330,333,131.15470063347328,22.907060431066128,Deadline Constrained
78,11,177,179,102.7299133128794,16.285433015346584,Deadline Constrained
78,8,155,157,95.13360327392887,20.321984499668403,Deadline Constrained
78,7,175,177,50.3716100271984,38.083101446114426,Deadline Constrained
79,5,298,302,67.52067981448592,51.8713893042727,Deadline Constrained
79,1,58,60,86.66671778746331,20.159895033052265,Deadline Constrained
79,4,302,308,103.26407156015803,51.923530137666035,Deadline Constrained
79,5,329,334,80.39008769724683,47.25190178230741,Deadline Constrained
80,0,81,84,119.4965268818639,36.04786224326741,Deadline Constrained
80,1,42,45,147.00645370201642,39.8627216799038,Deadline Constrained
80,8,249,252,95.39327823035617,30.133365749133798,Deadline Constrained
80,5,299,302,131.8473486018057,31.745836891749736,Deadline Constrained
81,2,81,88,83.59138451066895,96.4834579868915,Deadline Constrained
81,4,157,162,143.70096995121438,89.02622982423435,Deadline Constrained
81,4,247,255,101.63398188383266,63.44107675299246,Deadline Constrained
81,0,328,333,90.40201028628135,64.84947789008498,Deadline Constrained
82,6,303,310,81.30732960529416,46.53178506800573,Deadline Constrained
82,1,324,329,111.67380805749028,75.10786979399519,Deadline Constrained
83,13,117,122,74.87071559664679,67.70013737008846,Deadline Constrained
83,13,69,72,115.95303190299806,26.991480543060128,Deadline Constrained
84,1,306,308,125.659393401413,22.272821535646543,Deadline Constrained
84,14,65,67,113.86990948831726,27.57637487577657,Deadline Constrained
84,8,234,238,93.10179674966365,47.684969412229925,Deadline Constrained
84,0,18,20,114.92427328379706,9.445185440489446,Deadline Constrained
84,7,91,94,97.90237316091739,43.96903686738014,Deadline Constrained
85,6,132,136,66.48567409465501,48.59191139829593,Deadline Constrained
85,0,199,201,58.52582246368606,31.26063007829609,Deadline Constrained
85,14,176,182,100.52553902509104,57.94883024408365,Deadline Constrained
86,12,57,62,57.18075454454692,54.82790147873563,Deadline Constrained
86,10,138,146,138.31656779756176,56.225164715946846,Deadline Constrained
86,6,324,328,125.16163936462769,31.325245455673596,Deadline Constrained
86,11,282,285,63.97406595643543,58.28477212719455,Deadline Constrained
87,3,69,71,54.99827150775518,23.137624599279285,Deadline Constrained
87,2,140,144,121.18820852292892,52.100127768961485,Deadline Constrained
87,2,215,218,71.8076782061153,58.50883906745974,Deadline Constrained
88,7,155,157,142.317602845633,28.58202852248663,Deadline Constrained
88,8,186,187,51.9435155182302,13.10685785304977,Deadline Constrained
88,9,209,211,137.45764767182007,23.623950902566047,Deadline Constrained
88,9,185,186,85.91639386339531,14.165744579014753,Deadline Constrained
88,2,257,261,70.63388785820888,38.907508021739886,Deadline Constrained
89,6,106,110,129.1573908930028,53.00549799885971,Deadline Constrained
89,4,19,21,93.07053316984052,24.34025170206658,Deadline Constrained
90,7,160,164,109.2486404631925,65.42261179654525,Deadline Constrained
90,11,133,135,101.26839534499427,36.880734157093656,Deadline Constrained
91,9,8,15,57.8049528399892,49.43293661366141,Deadline Constrained
91,7,283,286,139.1867983751081,31.506665380191244,Deadline Constrained
91,3,55,58,102.75145198885448,40.068238502288224,Deadline Constrained
91,10,136,138,147.2578417659476,24.55734837810273,Deadline Constrained
91,13,247,252,145.8348583630942,58.6711262440073,Deadline Constrained
92,2,83,86,98.85611605848416,39.30798283041943,Deadline Constrained
92,9,225,230,147.8456672184284,39.68552305777215,Deadline Constrained
92,5,35,38,136.06888505739894,34.569865816514636,Deadline Constrained
93,7,301,303,147.61468309333384,29.52604189435646,Deadline Constrained
94,1,235,240,71.34615161389688,62.54331278539591,Deadline Constrained
94,6,43,46,129.11141182014396,42.50892197978423,Deadline Constrained
94,9,248,251,129.70768065627564,19.624213840701366,Deadline Constrained
94,10,273,275,81.18901498044245,29.72698934303495,Deadline Constrained
95,8,224,226,54.980028289437676,25.927448884723315,Deadline Constrained
95,9,85,87,142.62141053985687,26.836193827846834,Deadline Constrained
95,2,276,277,79.32660857428303,16.115358461174033,Deadline Constrained
96,3,85,88,104.32109871388043,62.09311032385082,Deadline Constrained
96,14,321,324,86.64566463399797,46.120858725012624,Deadline Constrained
96,11,152,159,68.1247806066155,60.439732922877965,Deadline Constrained
97,11,332,335,74.6516324409715,61.06825346187371,Deadline Constrained
98,8,224,227,61.25545073655157,34.098659273468726,Deadline Constrained
98,3,103,106,103.73348248430777,36.201987191287266,Deadline Constrained
98,6,10,13,133.44228458443445,53.60884211708677,Deadline Constrained
99,2,285,288,73.30940708620564,39.07381819338086,Deadline Constrained
99,11,141,146,68.10628991159643,61.198326043501,Deadline Constrained
100,2,32,34,132.358982417063,36.357037358327005,Deadline Constrained
101,2,303,306,58.978422429381865,38.21233350404826,Deadline Constrained
101,11,177,180,133.55951636077305,28.25744069931474,Deadline Constrained
101,0,60,62,122.87106850897787,11.065656906419765,Deadline Constrained
101,0,325,328,52.23467884268573,47.76845711816409,Deadline Constrained
102,6,190,198,76.32214028671348,71.50611116537905,Deadline Constrained
102,4,95,99,61.22727583289096,42.0187879547597,Deadline Constrained
102,11,235,241,50.18727439191686,64.45075770821265,Deadline Constrained
103,1,128,136,104.34894577086338,91.88117152201241,Deadline Constrained
103,1,115,116,103.21198602047065,14.617550038321745,Deadline Constrained
104,5,305,308,59.32139258926985,35.54172457869264,Deadline Constrained
104,12,9,12,145.49079089350033,60.15109085988579,Deadline Constrained
104,1,250,253,65.31025047988,36.29089487300093,Deadline Constrained
105,12,154,159,112.80834765714354,39.426485465929964,Deadline Constrained
105,1,157,160,116.5077439998428,28.80572041579117,Deadline Constrained
105,6,18,21,60.94304048359793,49.38460173053632,Deadline Constrained
106,4,114,116,143.79109534243435,21.131973968774606,Deadline Constrained
106,10,322,325,108.07610919522531,36.39496645406524,Deadline Constrained
106,11,81,84,52.14398666231133,28.896661567519594,Deadline Constrained
106,2,282,285,143.23056827448798,25.1769648524772,Deadline Constrained
107,11,327,328,124.74929558814,14.557499808640738,Deadline Constrained
107,3,67,71,84.96533804622376,31.632900846952282,Deadline Constrained
107,14,210,213,95.95870058794439,23.605973010412086,Deadline Constrained
108,2,331,335,118.33886331434175,32.36561950799463,Deadline Constrained
108,4,247,249,81.12452525785969,15.824585944172217,Deadline Constrained
108,13,7,8,88.430018756052,17.161326078860164,Deadline Constrained
109,9,176,178,135.42203429657326,17.23158621350222,Deadline Constrained
109,4,200,202,87.2337818385381,34.160148661675436,Deadline Constrained
109,8,305,307,135.05832623716918,35.124830299831864,Deadline Constrained
110,11,298,300,123.32048049529766,33.08257431708522,Deadline Constrained
111,4,247,252,67.66136925741229,53.603750195735465,Deadline Constrained
111,10,41,45,76.65501204542869,48.30213516599545,Deadline Constrained
111,10,18,21,122.62864640181202,43.20658014273842,Deadline Constrained
112,6,235,237,87.3505782440865,34.756032821657705,Deadline Constrained
112,14,284,287,89.13328364661928,44.24839879903011,Deadline Constrained
113,5,186,188,125.49317330722383,21.56620821527504,Deadline Constrained
113,8,185,190,92.06822370409284,45.75730700954871,Deadline Constrained
113,0,161,163,84.69670756244838,35.63076344425837,Deadline Constrained
113,4,282,283,59.193793592083765,5.977381510079262,Deadline Constrained
113,0,131,134,128.09331797904943,53.62178276366663,Deadline Constrained
114,10,324,326,90.43300593475422,37.227752127960756,Deadline Constrained
114,4,180,181,55.59802848616864,20.787372963832297,Deadline Constrained
114,3,299,305,70.66120806809758,62.17437184751303,Deadline Constrained
115,2,323,326,135.74148466508007,58.100863541632116,Deadline Constrained
116,7,226,231,148.41396470417362,38.43437724171513,Deadline Constrained
116,13,8,10,137.38197762800525,14.13956362262265,Deadline Constrained
116,14,15,18,61.153334035167646,41.84525222763323,Deadline Constrained
117,2,138,143,101.47673740754429,37.13140060681783,Deadline Constrained
117,14,109,116,89.59111507626835,80.60899034246613,Deadline Constrained
117,9,156,163,90.04164611708273,96.54322114613399,Deadline Constrained
118,0,323,325,147.2583032551332,34.033894296814786,Deadline Constrained
118,0,18,20,69.84007292457164,23.563622024944586,Deadline Constrained
118,4,9,12,149.01652122554054,48.88239313851187,Deadline Constrained
119,4,272,275,64.08996380731261,19.63107370578659,Deadline Constrained
119,0,85,87,68.14871248586986,32.70854609723234,Deadline Constrained
119,9,107,109,117.40229466016328,33.548316943079556,Deadline Constrained
120,0,258,262,147.20489647757142,52.13879489788143,Deadline Constrained
120,12,307,309,51.56074366552609,15.332395748176026,Deadline Constrained
120,14,234,238,111.5502853382499,62.18308120194257,Deadline Constrained
120,13,271,274,128.9438398815455,46.94127327831801,Deadline Constrained
121,14,136,142,99.59358345483794,43.98443131529544,Deadline Constrained
121,1,301,309,108.12929755056484,66.34716539144588,Deadline Constrained
122,6,159,161,140.58691063099718,27.892286224059188,Deadline Constrained
122,14,233,237,71.19815207992613,40.27802618292696,Deadline Constrained
122,13,300,304,134.22701396592203,32.90270489337241,Deadline Constrained
122,2,302,305,116.19050699896042,34.6211881887931,Deadline Constrained
123,1,32,35,99.49425419019688,26.1083802031893,Deadline Constrained
123,14,13,15,58.658735817935025,27.443202412076683,Deadline Constrained
123,3,114,117,60.73539746460996,41.77171955315338,Deadline Constrained
124,3,34,36,92.76064874420298,23.546876597072536,Deadline Constrained
124,8,204,209,139.46676243140138,46.05298633854313,Deadline Constrained
124,4,138,142,77.30388328862475,28.770672328037538,Deadline Constrained
125,10,65,71,74.71747445945176,50.40903843150657,Deadline Constrained
125,1,283,286,89.86592875184121,31.125826857325062,Deadline Constrained
125,11,281,284,147.9613889098941,59.047638920978684,Deadline Constrained
125,2,33,36,129.07548366741497,20.915094657477407,Deadline Constrained
126,11,105,109,74.084228188547,44.42389041166583,Deadline Constrained
126,9,302,310,78.83039622966626,58.807496289451535,Deadline Constrained
126,8,134,137,75.35061889250147,30.365781358931173,Deadline Constrained
127,8,138,142,122.42407868134126,31.49740186498769,Deadline Constrained
127,8,9,12,99.63287225086414,41.09749436307588,Deadline Constrained
127,9,41,44,124.65666738033929,38.13082364977326,Deadline Constrained
128,3,113,117,53.598982886866786,44.434181244952555,Deadline Constrained
128,1,139,142,68.34642539688485,45.493246034411484,Deadline Constrained
128,10,199,204,145.89673461572463,40.76626992871858,Deadline Constrained
128,12,79,81,57.97634254510711,36.41698157177683,Deadline Constrained
129,0,208,209,146.39534253882871,10.659412192581307,Deadline Constrained
130,11,114,117,109.96863142280594,51.72953243094172,Deadline Constrained
130,9,248,250,115.97281404048842,35.34426429761544,Deadline Constrained
130,4,104,107,71.15009605797873,33.56488298542584,Deadline Constrained
130,0,139,143,129.99481482923824,54.18852062539888,Deadline Constrained
130,4,307,311,107.0920078143138,38.57906925253969,Deadline Constrained
131,9,323,325,96.34777312306679,23.540970012348055,Deadline Constrained
131,6,225,230,78.88294299196087,36.99085200215778,Deadline Constrained
131,14,224,227,117.24062935955757,22.73238885893957,Deadline Constrained
131,1,199,201,115.6731206223462,30.97628730793341,Deadline Constrained
132,12,139,142,129.8704573842639,31.802902348640497,Deadline Constrained
132,11,187,190,113.02625280840806,37.2102482052385,Deadline Constrained
132,2,19,21,145.66005677673076,21.963681249454456,Deadline Constrained
132,14,33,36,119.93788657332212,40.517779603606485,Deadline Constrained
132,2,91,95,60.602718995537884,37.38204518839059,Deadline Constrained
133,7,60,62,95.27866366953424,21.98837982727884,Deadline Constrained
133,7,83,91,78.56488707180552,69.86335576476779,Deadline Constrained
133,4,33,41,106.7826091399584,73.19036032395923,Deadline Constrained
133,9,37,39,96.54389706003232,18.848489278530124,Deadline Constrained
134,11,201,205,136.07285593880846,59.351678670784906,Deadline Constrained
134,0,79,82,62.661982904502366,35.533392493909105,Deadline Constrained
134,12,159,161,57.72934931504658,26.42228142669323,Deadline Constrained
134,2,81,85,51.82053031031985,44.99740404818044,Deadline Constrained
134,7,235,237,102.23939642683995,12.434970709592072,Deadline Constrained
135,12,8,10,55.15548732662513,19.128699354008788,Deadline Constrained
135,8,138,139,135.77589578071112,14.46712991947814,Deadline Constrained
135,0,298,300,70.49160325159997,26.958195076943845,Deadline Constrained
135,7,210,214,138.84317051440962,32.916014744100764,Deadline Constrained
135,13,283,284,145.52861960018222,21.084895517539557,Deadline Constrained
136,2,282,288,121.88142666942387,44.63030100183424,Deadline Constrained
136,11,249,253,119.21797335437422,22.957657498883343,Deadline Constrained
136,0,248,249,123.78348386983485,8.852783803624234,Deadline Constrained
136,6,7,13,72.50916645946802,37.375265604550606,Deadline Constrained
137,8,8,10,99.82116867122437,23.965109253879064,Deadline Constrained
137,7,254,257,127.59739087498882,41.07916896773141,Deadline Constrained
137,2,81,86,145.860855004442,35.25311860206917,Deadline Constrained
138,8,61,66,124.04646509447302,54.26208201025159,Deadline Constrained
138,6,10,14,139.8445534144183,76.69792898469058,Deadline Constrained
138,6,156,161,62.909634985963336,77.9275863898835,Deadline Constrained
139,0,249,252,102.38430787368449,62.22772371416491,Deadline Constrained
