user_id,station_id,start_time,end_time,utility,charge_needed,algorithm
19,9,91,95,110.61275851247923,55.33869986855634,Time Window Constrained
20,11,200,201,122.35647184536268,15.042870983178801,Time Window Constrained
20,13,91,95,70.10991936266922,42.00548441740922,Time Window Constrained
20,12,186,188,48.24601417622764,34.496329214608025,Time Window Constrained
20,8,331,333,100.85300213601965,32.79745333844403,Time Window Constrained
21,5,41,45,66.73257302463215,40.40352781652644,Time Window Constrained
21,7,17,22,78.91528191046055,56.01681030359556,Time Window Constrained
21,7,283,288,96.7078186535646,61.691969981438476,Time Window Constrained
21,2,258,259,119.76472020610684,6.703747885974245,Time Window Constrained
22,3,7,12,61.10340613712786,80.68710847346148,Time Window Constrained
23,5,191,194,97.24621139148906,34.55604759515848,Time Window Constrained
23,0,118,120,129.41627088376094,34.08318087187198,Time Window Constrained
24,3,31,39,93.40833066899516,71.46610597275921,Time Window Constrained
24,7,105,113,57.195139262671475,70.17543765861461,Time Window Constrained
24,6,139,147,110.94921534980824,83.44800756393029,Time Window Constrained
24,9,57,62,119.7021143360029,71.41621542433283,Time Window Constrained
24,13,92,97,59.70871915028092,54.91951966280159,Time Window Constrained
25,8,44,49,97.52465265872004,85.99936811202436,Time Window Constrained
26,11,223,225,55.44729858159362,38.48059963767836,Time Window Constrained
26,8,302,304,115.29616787528856,31.431823514443078,Time Window Constrained
26,11,212,215,121.96817341902926,30.974794766229774,Time Window Constrained
27,0,274,282,88.01562070861648,60.65173820661343,Time Window Constrained
27,0,59,64,133.44542148916963,48.65493247233792,Time Window Constrained
27,2,272,277,96.43832465110202,55.858530780694394,Time Window Constrained
28,5,94,96,50.572093154196466,10.688477785701256,Time Window Constrained
28,9,187,189,55.648997730927654,29.01416523576155,Time Window Constrained
29,5,44,45,136.36230009199534,5.0,Time Window Constrained
29,14,182,184,135.8309440507048,26.281391989647325,Time Window Constrained
29,4,304,306,139.33626408115384,24.060130107021905,Time Window Constrained
30,14,281,286,125.60363132726854,34.395198536121974,Time Window Constrained
30,3,300,304,115.7494229984942,63.610996810139056,Time Window Constrained
30,2,154,157,139.38085432166307,60.40842603163778,Time Window Constrained
30,7,90,94,58.07265165672746,69.97244655939103,Time Window Constrained
30,3,199,207,118.00806621216796,85.96246979402856,Time Window Constrained
31,6,302,306,111.64903690642878,51.677749979487736,Time Window Constrained
32,14,43,48,139.90778052942693,45.644271316728634,Time Window Constrained
32,12,223,227,113.1819445010144,42.774326797572414,Time Window Constrained
32,1,10,15,101.7151116230602,56.33723153520783,Time Window Constrained
32,6,139,142,124.77441445464122,50.091963371197544,Time Window Constrained
32,14,8,12,102.93792222611017,46.41697188761005,Time Window Constrained
33,14,31,34,72.52271115413863,31.6208961325933,Time Window Constrained
33,1,81,83,85.58851221087684,9.131560547656097,Time Window Constrained
33,10,105,108,101.1628904301804,50.70675791366632,Time Window Constrained
34,1,175,177,76.86751537328657,27.091482417581105,Time Window Constrained
34,7,258,263,137.82167956475945,49.94055217281076,Time Window Constrained
34,3,302,308,44.31579656070788,51.40994147833534,Time Window Constrained
34,13,138,140,139.01218933105326,22.119980947539077,Time Window Constrained
35,11,43,44,55.92921884374135,8.996357544595856,Time Window Constrained
35,5,17,19,139.30488106376202,27.733815249880273,Time Window Constrained
35,4,301,304,82.90958803147595,36.49778958111243,Time Window Constrained
36,4,131,133,109.31127783247274,22.342749951948374,Time Window Constrained
37,3,139,146,83.45556228734243,46.50179482664588,Time Window Constrained
37,3,61,64,76.51808751303228,50.71502363824863,Time Window Constrained
37,8,252,256,126.13886651049474,55.42218368700613,Time Window Constrained
38,2,137,139,50.69014804976216,22.03464621272082,Time Window Constrained
38,1,33,37,72.42819088360721,29.61200105850387,Time Window Constrained
38,1,177,179,98.52159340784041,19.226159801470335,Time Window Constrained
39,3,128,133,63.717311492694705,72.10984436455907,Time Window Constrained
39,14,251,253,140.06565507683996,26.596820624872166,Time Window Constrained
39,0,209,211,78.81435382241962,25.152119467737485,Time Window Constrained
40,6,164,165,74.58383376805176,16.90244940196684,Time Window Constrained
40,11,303,308,66.06858639409359,31.52835131702839,Time Window Constrained
41,6,305,307,49.23349459024921,24.19149210878065,Time Window Constrained
41,4,200,204,48.889581224682615,30.353423995759595,Time Window Constrained
41,10,61,66,61.755625713494,33.347461146886424,Time Window Constrained
41,3,57,59,103.4796482815238,21.82260018453874,Time Window Constrained
42,12,211,216,136.15641126311522,44.27290434321,Time Window Constrained
42,2,22,26,141.68748289238192,49.73121888849011,Time Window Constrained
43,3,140,146,50.437398228300935,45.02585065653364,Time Window Constrained
43,13,304,312,99.47796007780784,67.10508968704748,Time Window Constrained
44,9,307,309,67.31068424253866,26.814141115432154,Time Window Constrained
44,4,157,160,120.80113308712896,37.55167301524889,Time Window Constrained
45,4,45,48,148.08433682238984,47.73782177408201,Time Window Constrained
45,8,118,124,126.36319155471341,58.90452783545902,Time Window Constrained
45,12,95,97,98.87061683916019,24.52515402411131,Time Window Constrained
46,2,90,94,137.55443258622233,42.04162189502854,Time Window Constrained
46,12,224,227,111.34012617873519,29.55559304253179,Time Window Constrained
46,12,104,110,138.04234931787778,51.376195395493156,Time Window Constrained
47,8,252,254,125.80735014207993,24.97040854000472,Time Window Constrained
48,8,308,310,84.50687287107644,26.577810982889574,Time Window Constrained
48,10,273,275,60.83992351774894,15.415513461493692,Time Window Constrained
48,14,139,141,65.76630488570137,26.130831477068593,Time Window Constrained
48,9,159,161,84.34305880194931,16.642830702579765,Time Window Constrained
49,6,80,83,98.48945399042404,38.56294629399278,Time Window Constrained
49,6,18,22,93.84408067135001,40.40155015958711,Time Window Constrained
49,6,160,163,125.39435307760522,45.27305601285489,Time Window Constrained
50,7,9,17,56.11256467581627,80.78734471798002,Time Window Constrained
50,12,299,304,107.59500224883982,60.96930413034097,Time Window Constrained
50,3,224,228,57.17663775995654,56.79904727911379,Time Window Constrained
51,9,177,180,81.26561688009394,42.24539565447182,Time Window Constrained
51,9,104,111,51.55671951536642,61.47751267890573,Time Window Constrained
51,6,68,70,99.06983257453909,19.473424253938,Time Window Constrained
51,11,158,164,74.58813990366434,67.01713504542532,Time Window Constrained
51,2,115,123,78.112371025778,63.867747546772144,Time Window Constrained
52,1,301,305,129.89649025337457,28.89582031387327,Time Window Constrained
52,0,138,141,98.08171154285135,50.2177949707318,Time Window Constrained
52,4,81,83,138.57518127381474,20.201738110026483,Time Window Constrained
52,8,257,262,124.61236261177243,60.233627965325226,Time Window Constrained
52,11,249,252,53.19633141209326,42.46686385763833,Time Window Constrained
53,12,31,32,136.68048860851022,12.635036133591079,Time Window Constrained
53,0,331,335,70.79722120780391,77.22652932151945,Time Window Constrained
53,9,43,47,134.40528107933466,36.0990281819228,Time Window Constrained
54,7,79,82,71.0664988846723,39.80127409702695,Time Window Constrained
54,14,79,85,55.69298257538108,50.83053699499946,Time Window Constrained
54,1,139,142,49.08933931400036,35.56737030751225,Time Window Constrained
54,1,33,37,63.92979839524723,44.679177532725106,Time Window Constrained
55,1,330,333,75.67727513528322,39.078744109166585,Time Window Constrained
55,9,300,303,82.23333118004737,28.26078680000321,Time Window Constrained
56,7,132,137,100.92452505028751,71.46821112860371,Time Window Constrained
56,9,132,135,51.02338564087575,40.498343498811494,Time Window Constrained
56,3,106,108,69.70555564285624,35.26850596339858,Time Window Constrained
57,13,83,85,114.15702955650998,34.69099606613346,Time Window Constrained
57,10,11,17,79.05635115774552,61.77955725664553,Time Window Constrained
57,2,330,333,46.59786595673901,44.140922643699476,Time Window Constrained
58,7,166,169,59.24229169050702,32.217720341741085,Time Window Constrained
58,13,262,264,143.59551537286035,30.325656661296332,Time Window Constrained
59,9,164,166,57.64218242259228,34.79097699537975,Time Window Constrained
59,14,185,190,73.9241520499505,55.38852277761383,Time Window Constrained
59,7,307,310,48.98301624317079,38.493191563226546,Time Window Constrained
59,1,298,301,112.96726518598874,38.98863888572431,Time Window Constrained
59,13,65,68,54.47669319108849,51.128756756992715,Time Window Constrained
60,2,85,90,103.53798601367683,41.56641057231167,Time Window Constrained
61,3,189,191,119.18185861250508,35.218486579220446,Time Window Constrained
62,6,227,230,72.7514963074645,38.706818378310146,Time Window Constrained
62,14,330,333,69.46861881232726,45.80005318591314,Time Window Constrained
62,3,300,305,95.04409954259332,49.36609836945403,Time Window Constrained
63,5,178,182,90.233296087958,67.51068127741254,Time Window Constrained
63,0,306,310,47.91515479529339,69.82524556674757,Time Window Constrained
63,6,257,261,68.27400613115186,63.23598545295961,Time Window Constrained
63,6,9,17,60.667902489922355,81.6857072751358,Time Window Constrained
64,14,180,182,51.90992798417149,25.33763530123898,Time Window Constrained
64,0,260,265,141.5911046631873,56.196720067928425,Time Window Constrained
64,11,130,138,60.234877637588525,61.26225869934529,Time Window Constrained
65,12,67,69,73.92439368122123,25.667100373533778,Time Window Constrained
66,10,326,330,98.5138541910402,51.106607871607174,Time Window Constrained
66,11,332,334,102.40134181158447,30.36419601257257,Time Window Constrained
67,10,328,333,44.91327786925536,43.23983420244724,Time Window Constrained
67,10,251,253,100.98740563064028,29.536516270394074,Time Window Constrained
67,9,11,15,68.95954901766927,30.869887673755354,Time Window Constrained
68,4,273,276,119.89842652481514,39.22507560049833,Time Window Constrained
68,8,183,184,71.10383302086154,15.459649444248054,Time Window Constrained
68,11,306,310,119.05189396178675,60.90240833617986,Time Window Constrained
69,0,213,218,52.89805902499762,80.52461058862272,Time Window Constrained
69,5,45,47,122.27620328396968,30.170161395467105,Time Window Constrained
70,7,139,144,82.3994935301911,43.13828746248878,Time Window Constrained
70,3,332,334,79.84731154861426,30.331475926797374,Time Window Constrained
71,12,248,251,103.7358206218895,44.99057971428658,Time Window Constrained
71,11,223,225,137.32824157031447,24.29481949443042,Time Window Constrained
71,7,137,141,100.87322501601248,38.2458825384352,Time Window Constrained
72,0,61,63,60.43466133255606,23.729736704298997,Time Window Constrained
72,1,329,330,128.45872708095527,18.592860987783986,Time Window Constrained
72,9,109,113,93.37844022073728,51.41949176914407,Time Window Constrained
73,6,130,134,66.16160607302974,29.669610847561362,Time Window Constrained
73,14,226,230,139.3952260552547,34.745745200586576,Time Window Constrained
73,14,13,15,99.11409691346621,20.294314323622167,Time Window Constrained
73,3,13,16,96.66207513388468,21.1511446501608,Time Window Constrained
74,1,327,330,50.79075229809717,34.84471481601442,Time Window Constrained
75,0,130,132,115.05849866461234,26.86736102733431,Time Window Constrained
75,3,114,117,143.1727217381659,41.90718336059296,Time Window Constrained
75,11,235,239,64.26219707554013,29.753168920647408,Time Window Constrained
75,11,92,97,112.7791166962823,52.8100496612894,Time Window Constrained
76,6,92,99,137.08450742032034,74.99482279750006,Time Window Constrained
76,2,177,183,104.07253099697269,75.05791210445724,Time Window Constrained
76,11,260,263,82.8664455728219,60.6417183996755,Time Window Constrained
76,0,106,108,145.37366736291122,24.305413671038927,Time Window Constrained
76,2,177,181,130.58372511591529,68.90269956387206,Time Window Constrained
77,6,154,157,135.20312568136907,23.660682810143857,Time Window Constrained
77,8,17,20,90.82486940446245,47.50941211554992,Time Window Constrained
78,1,330,333,126.15470063347328,22.907060431066128,Time Window Constrained
78,11,177,179,100.2299133128794,16.285433015346584,Time Window Constrained
78,8,155,157,95.13360327392887,20.321984499668403,Time Window Constrained
78,7,175,177,45.3716100271984,38.083101446114426,Time Window Constrained
79,5,298,302,67.65029555069253,51.8713893042727,Time Window Constrained
79,1,58,60,86.66671778746331,20.159895033052265,Time Window Constrained
79,9,302,308,96.14191311121495,51.923530137666035,Time Window Constrained
79,5,330,335,73.32917771573234,47.25190178230741,Time Window Constrained
80,0,82,85,117.26294851400331,36.04786224326741,Time Window Constrained
80,1,42,45,142.00645370201642,39.8627216799038,Time Window Constrained
80,8,250,253,93.54463317863205,30.133365749133798,Time Window Constrained
80,5,299,302,131.97696433801232,31.745836891749736,Time Window Constrained
81,2,82,89,82.05443083429397,96.4834579868915,Time Window Constrained
81,4,157,162,141.20096995121438,89.02622982423435,Time Window Constrained
81,4,247,255,94.13398188383266,63.44107675299246,Time Window Constrained
81,0,328,333,82.90201028628135,64.84947789008498,Time Window Constrained
82,6,303,310,73.80732960529416,46.53178506800573,Time Window Constrained
82,1,324,329,111.67380805749028,75.10786979399519,Time Window Constrained
83,13,117,122,74.87071559664679,67.70013737008846,Time Window Constrained
83,13,69,72,115.95303190299806,26.991480543060128,Time Window Constrained
84,1,306,308,120.659393401413,22.272821535646543,Time Window Constrained
84,14,65,67,108.86990948831726,27.57637487577657,Time Window Constrained
84,8,234,238,88.267561908027,47.684969412229925,Time Window Constrained
84,0,19,21,111.09745744538814,9.445185440489446,Time Window Constrained
84,7,91,94,95.40237316091739,43.96903686738014,Time Window Constrained
85,6,132,136,66.48567409465501,48.59191139829593,Time Window Constrained
85,0,199,201,53.52582246368606,31.26063007829609,Time Window Constrained
85,14,177,183,96.03616034051765,57.94883024408365,Time Window Constrained
86,12,58,63,55.803650632951175,54.82790147873563,Time Window Constrained
86,10,139,147,134.1484071430817,56.225164715946846,Time Window Constrained
86,6,324,328,125.16163936462769,31.325245455673596,Time Window Constrained
86,11,282,285,58.97406595643543,58.28477212719455,Time Window Constrained
87,3,69,71,54.99827150775518,23.137624599279285,Time Window Constrained
87,2,140,144,121.18820852292892,52.100127768961485,Time Window Constrained
87,2,215,218,71.8076782061153,58.50883906745974,Time Window Constrained
88,7,155,157,142.317602845633,28.58202852248663,Time Window Constrained
88,8,186,187,49.4435155182302,13.10685785304977,Time Window Constrained
88,9,209,211,132.45764767182007,23.623950902566047,Time Window Constrained
88,9,185,186,83.41639386339531,14.165744579014753,Time Window Constrained
88,2,258,262,64.05362627964719,38.907508021739886,Time Window Constrained
89,6,106,110,129.1573908930028,53.00549799885971,Time Window Constrained
89,4,19,21,90.57053316984052,24.34025170206658,Time Window Constrained
90,7,160,164,101.7486404631925,65.42261179654525,Time Window Constrained
90,11,133,135,101.26839534499427,36.880734157093656,Time Window Constrained
91,9,8,15,52.8049528399892,49.43293661366141,Time Window Constrained
91,7,283,286,136.6867983751081,31.506665380191244,Time Window Constrained
91,3,56,59,95.41459081537144,40.068238502288224,Time Window Constrained
91,10,136,138,144.7578417659476,24.55734837810273,Time Window Constrained
91,13,247,252,138.3348583630942,58.6711262440073,Time Window Constrained
92,2,83,86,98.85611605848416,39.30798283041943,Time Window Constrained
92,9,225,230,145.3456672184284,39.68552305777215,Time Window Constrained
92,5,35,38,136.06888505739894,34.569865816514636,Time Window Constrained
93,7,301,303,147.61468309333384,29.52604189435646,Time Window Constrained
94,1,235,240,68.84615161389688,62.54331278539591,Time Window Constrained
94,6,43,46,126.61141182014396,42.50892197978423,Time Window Constrained
94,9,248,251,124.70768065627564,19.624213840701366,Time Window Constrained
94,10,273,275,78.68901498044245,29.72698934303495,Time Window Constrained
95,8,225,227,50.75751958479137,25.927448884723315,Time Window Constrained
95,9,85,87,142.62141053985687,26.836193827846834,Time Window Constrained
95,2,276,277,79.32660857428303,16.115358461174033,Time Window Constrained
96,3,85,88,104.32109871388043,62.09311032385082,Time Window Constrained
96,14,322,325,85.47280983579797,46.120858725012624,Time Window Constrained
96,11,152,159,63.1247806066155,60.439732922877965,Time Window Constrained
97,11,332,335,74.6516324409715,61.06825346187371,Time Window Constrained
98,8,224,227,56.25545073655157,34.098659273468726,Time Window Constrained
98,3,103,106,96.23348248430777,36.201987191287266,Time Window Constrained
98,6,10,13,133.44228458443445,53.60884211708677,Time Window Constrained
99,2,285,288,73.30940708620564,39.07381819338086,Time Window Constrained
99,11,141,146,68.10628991159643,61.198326043501,Time Window Constrained
100,2,33,35,127.42601581691505,36.357037358327005,Time Window Constrained
101,2,303,306,56.02627290370179,38.21233350404826,Time Window Constrained
101,11,178,181,132.48671799216885,28.25744069931474,Time Window Constrained
101,0,60,62,122.87106850897787,11.065656906419765,Time Window Constrained
101,0,325,328,52.23467884268573,47.76845711816409,Time Window Constrained
102,6,190,198,76.32214028671348,71.50611116537905,Time Window Constrained
102,4,95,99,61.22727583289096,42.0187879547597,Time Window Constrained
102,11,236,242,47.784677260100786,64.45075770821265,Time Window Constrained
103,1,129,137,100.45272003399943,91.88117152201241,Time Window Constrained
103,1,115,116,100.71198602047065,14.617550038321745,Time Window Constrained
104,5,306,309,53.137672460353485,35.54172457869264,Time Window Constrained
104,12,9,12,142.99079089350033,60.15109085988579,Time Window Constrained
104,1,250,253,65.31025047988,36.29089487300093,Time Window Constrained
105,12,154,159,112.80834765714354,39.426485465929964,Time Window Constrained
105,1,157,160,116.5077439998428,28.80572041579117,Time Window Constrained
105,6,19,22,56.361164061131895,49.38460173053632,Time Window Constrained
106,4,114,116,138.79109534243435,21.131973968774606,Time Window Constrained
106,10,322,325,108.07610919522531,36.39496645406524,Time Window Constrained
106,11,81,84,49.64398666231133,28.896661567519594,Time Window Constrained
106,2,282,285,138.23056827448798,25.1769648524772,Time Window Constrained
107,11,327,328,124.74929558814,14.557499808640738,Time Window Constrained
107,3,68,72,83.59395770010129,31.632900846952282,Time Window Constrained
107,14,211,214,91.71246893916192,23.605973010412086,Time Window Constrained
108,2,332,336,116.21702136693438,32.36561950799463,Time Window Constrained
108,4,247,249,76.12452525785969,15.824585944172217,Time Window Constrained
108,13,7,8,85.930018756052,17.161326078860164,Time Window Constrained
109,9,177,179,131.51243183272166,17.23158621350222,Time Window Constrained
109,4,201,203,82.46067565406018,34.160148661675436,Time Window Constrained
109,8,305,307,130.50644004727576,35.124830299831864,Time Window Constrained
110,11,298,300,123.32048049529766,33.08257431708522,Time Window Constrained
111,4,247,252,60.16136925741229,53.603750195735465,Time Window Constrained
111,10,42,46,69.27551691065585,48.30213516599545,Time Window Constrained
111,10,18,21,117.62864640181202,43.20658014273842,Time Window Constrained
112,6,235,237,85.43967222442973,34.756032821657705,Time Window Constrained
112,14,284,287,89.13328364661928,44.24839879903011,Time Window Constrained
113,5,187,189,121.08466784485637,21.56620821527504,Time Window Constrained
113,8,185,190,84.56822370409284,45.75730700954871,Time Window Constrained
113,0,161,163,79.69670756244838,35.63076344425837,Time Window Constrained
113,4,282,283,56.693793592083765,5.977381510079262,Time Window Constrained
113,0,131,134,128.09331797904943,53.62178276366663,Time Window Constrained
114,10,324,326,90.43300593475422,37.227752127960756,Time Window Constrained
114,4,180,181,55.59802848616864,20.787372963832297,Time Window Constrained
114,3,299,305,70.66120806809758,62.17437184751303,Time Window Constrained
115,2,323,326,135.74148466508007,58.100863541632116,Time Window Constrained
116,7,226,231,148.41396470417362,38.43437724171513,Time Window Constrained
116,13,9,11,133.67128430068647,14.13956362262265,Time Window Constrained
116,14,15,18,58.653334035167646,41.84525222763323,Time Window Constrained
117,2,139,144,97.72123427209674,37.13140060681783,Time Window Constrained
117,14,109,116,82.09111507626835,80.60899034246613,Time Window Constrained
117,9,156,163,85.04164611708273,96.54322114613399,Time Window Constrained
118,0,323,325,147.2583032551332,34.033894296814786,Time Window Constrained
118,0,18,20,64.84007292457164,23.563622024944586,Time Window Constrained
118,4,9,12,146.51652122554054,48.88239313851187,Time Window Constrained
119,4,272,275,59.089963807312614,19.63107370578659,Time Window Constrained
119,0,85,87,68.14871248586986,32.70854609723234,Time Window Constrained
119,9,107,109,117.40229466016328,33.548316943079556,Time Window Constrained
120,0,259,263,142.25898314119434,52.13879489788143,Time Window Constrained
120,12,308,310,49.71843253740934,15.332395748176026,Time Window Constrained
120,14,235,239,107.53610150783186,62.18308120194257,Time Window Constrained
120,13,272,275,122.22642644448729,46.94127327831801,Time Window Constrained
121,14,136,142,92.09358345483794,43.98443131529544,Time Window Constrained
121,1,301,309,100.62929755056484,66.34716539144588,Time Window Constrained
122,6,159,161,140.58691063099718,27.892286224059188,Time Window Constrained
122,14,234,238,63.83725111383656,40.27802618292696,Time Window Constrained
122,13,300,304,134.9056601615841,32.90270489337241,Time Window Constrained
122,6,302,305,115.84266670087369,34.6211881887931,Time Window Constrained
123,1,32,35,94.49425419019688,26.1083802031893,Time Window Constrained
123,14,13,15,58.658735817935025,27.443202412076683,Time Window Constrained
123,3,114,117,55.73539746460996,41.77171955315338,Time Window Constrained
124,3,34,36,92.76064874420298,23.546876597072536,Time Window Constrained
124,8,204,209,139.46676243140138,46.05298633854313,Time Window Constrained
124,4,138,142,72.30388328862475,28.770672328037538,Time Window Constrained
125,10,65,71,67.21747445945176,50.40903843150657,Time Window Constrained
125,1,284,287,88.3184074730739,31.125826857325062,Time Window Constrained
125,11,281,284,140.4613889098941,59.047638920978684,Time Window Constrained
125,2,34,37,127.27250387073686,20.915094657477407,Time Window Constrained
126,11,106,110,71.1292577032221,44.42389041166583,Time Window Constrained
126,9,302,310,71.33827230071145,58.807496289451535,Time Window Constrained
126,8,134,137,75.35061889250147,30.365781358931173,Time Window Constrained
127,8,138,142,117.42407868134126,31.49740186498769,Time Window Constrained
127,8,9,12,97.13287225086414,41.09749436307588,Time Window Constrained
127,9,41,44,117.15666738033929,38.13082364977326,Time Window Constrained
128,3,113,117,46.098982886866786,44.434181244952555,Time Window Constrained
128,1,139,142,65.84642539688485,45.493246034411484,Time Window Constrained
128,10,200,205,138.51896939137518,40.76626992871858,Time Window Constrained
128,12,79,81,52.97634254510711,36.41698157177683,Time Window Constrained
129,0,208,209,146.39534253882871,10.659412192581307,Time Window Constrained
130,11,115,118,105.13993758468051,51.72953243094172,Time Window Constrained
130,9,248,250,110.97281404048842,35.34426429761544,Time Window Constrained
130,4,105,108,66.50208363594193,33.56488298542584,Time Window Constrained
130,0,139,143,127.49481482923824,54.18852062539888,Time Window Constrained
130,4,307,311,104.19412292323155,38.57906925253969,Time Window Constrained
131,9,323,325,96.34777312306679,23.540970012348055,Time Window Constrained
131,6,225,230,76.38294299196087,36.99085200215778,Time Window Constrained
131,14,224,227,112.24062935955757,22.73238885893957,Time Window Constrained
131,1,199,201,110.6731206223462,30.97628730793341,Time Window Constrained
132,12,140,143,128.02787499372175,31.802902348640497,Time Window Constrained
132,11,187,190,110.52625280840806,37.2102482052385,Time Window Constrained
132,2,19,21,143.16005677673076,21.963681249454456,Time Window Constrained
132,14,33,36,117.43788657332212,40.517779603606485,Time Window Constrained
132,2,91,95,58.102718995537884,37.38204518839059,Time Window Constrained
133,7,60,62,95.27866366953424,21.98837982727884,Time Window Constrained
133,7,83,91,73.56488707180552,69.86335576476779,Time Window Constrained
133,4,33,41,104.2826091399584,73.19036032395923,Time Window Constrained
133,9,37,39,96.54389706003232,18.848489278530124,Time Window Constrained
134,11,202,206,135.01119610501482,59.351678670784906,Time Window Constrained
134,0,79,82,55.161982904502366,35.533392493909105,Time Window Constrained
134,12,159,161,57.72934931504658,26.42228142669323,Time Window Constrained
134,2,82,86,50.30625788689912,44.99740404818044,Time Window Constrained
134,8,236,238,100.50172913812342,12.434970709592072,Time Window Constrained
135,12,8,10,50.15548732662513,19.128699354008788,Time Window Constrained
135,8,138,139,133.27589578071112,14.46712991947814,Time Window Constrained
135,0,298,300,70.49160325159997,26.958195076943845,Time Window Constrained
135,7,210,214,133.84317051440962,32.916014744100764,Time Window Constrained
135,13,284,285,143.32985253668397,21.084895517539557,Time Window Constrained
136,2,283,289,117.4802711019737,44.63030100183424,Time Window Constrained
136,11,249,253,116.71797335437422,22.957657498883343,Time Window Constrained
136,0,248,249,121.28348386983485,8.852783803624234,Time Window Constrained
136,6,7,13,65.00916645946802,37.375265604550606,Time Window Constrained
137,8,8,10,94.82116867122437,23.965109253879064,Time Window Constrained
137,7,254,257,127.59739087498882,41.07916896773141,Time Window Constrained
137,2,82,87,143.38020158189647,35.25311860206917,Time Window Constrained
138,8,61,66,121.54646509447302,54.26208201025159,Time Window Constrained
138,6,10,14,139.8445534144183,76.69792898469058,Time Window Constrained
138,6,156,161,62.909634985963336,77.9275863898835,Time Window Constrained
