user_id,archetype,priority,battery_capacity,initial_charge,charging_need,max_price,price_sensitivity,time_sensitivity,range_anxiety,preferred_times_count,preferred_duration,location_preference
113,Emergency Vehicle,1,114.02550066321972,54.611012972926154,545.6616882737395,0.6226546294683195,0.19392397658709715,0.8376885524248372,0.8885125393646913,3,10.192743974497326,highway
114,Emergency Vehicle,1,114.33193652434844,30.459045621872463,438.47562247494227,0.6634384903275451,0.2507830353849987,0.827882424116954,0.8750238968108661,4,7.764495274663486,highway
115,Emergency Vehicle,1,118.14750435354844,48.63375078717364,483.6638223408909,0.46722941805729457,0.28051838980596655,0.8366429980830536,0.8773386931413265,1,9.210941301759583,urban_sparse
116,Emergency Vehicle,1,118.17148919606169,41.56647033308839,359.061882070957,0.4709220076627421,0.18313138561452774,0.851280262173644,0.8050620903635453,1,6.113917748014855,urban_dense
117,Emergency Vehicle,1,85.36029919050135,28.960515614427553,695.7342714594331,0.6416691841296456,0.14851451066087185,0.8830251737464131,0.8517416966750089,6,14.76966469210861,urban_dense
118,Emergency Vehicle,1,92.80335179286297,11.664924907018657,363.6514561115744,0.6248339734999526,0.2944270250714297,0.8697165756601746,0.8684298821890767,3,6.58453931495492,urban_sparse
119,Emergency Vehicle,1,118.17870376900345,38.11256933584755,493.6036365928823,0.5044922941975307,0.16363084364072808,0.9457779381796505,0.8069464683745461,1,10.78309562256686,urban_sparse
120,Emergency Vehicle,1,97.37019649713105,28.252891775651108,689.5335652765734,0.704201238855461,0.11885515764513221,0.9152982778974569,0.9489719261333932,4,11.88450668012218,highway
121,Emergency Vehicle,1,103.06463433232949,34.77505840333887,374.1312487676279,0.4998197761610291,0.1414399970302236,0.8515438995879459,0.9488250106601797,1,6.524858916414601,urban_dense
122,Emergency Vehicle,1,95.62719517390846,42.54157137523465,406.40633781622654,0.4579902478343314,0.2041459570914218,0.8159118667323486,0.9179247365704699,3,9.631206897208912,urban_sparse
123,Emergency Vehicle,1,116.8941482225391,37.73772107803129,387.6511960420877,0.5463537261067313,0.2908230993428056,0.8910374990427875,0.8860747403470932,2,7.2655224595976975,urban_sparse
124,Emergency Vehicle,1,93.43877473791383,30.30162594679232,492.4891827240054,0.5697541974415152,0.1408946648371609,0.9132413809775765,0.9002394157588567,1,9.207143659924364,urban_sparse
125,Emergency Vehicle,1,95.37443216633363,37.9534153584403,560.4242301604878,0.7008410611390335,0.1582434171279779,0.8118314608096845,0.8307343072293277,4,9.829577477922511,urban_dense
126,Emergency Vehicle,1,98.77982457579671,41.16654441833991,473.6996640077184,0.7103426397199741,0.17363263084396366,0.9115134179971104,0.8600162721732945,4,8.204726655031477,urban_dense
127,Emergency Vehicle,1,112.8886946351287,20.20365061135395,544.9730445040677,0.4168971355153787,0.2902690660753665,0.9441336723229259,0.94567456115768,1,10.079532859644731,urban_dense
128,Emergency Vehicle,1,101.0674647937034,21.175495616144747,689.7169028486156,0.566000702549457,0.1884653843066245,0.8765801136984728,0.9850165256279196,4,15.945642499666876,highway
129,Emergency Vehicle,1,109.09534206083202,48.18433739179196,490.8517068043028,0.6292847596530244,0.20279514190632536,0.8932844607161601,0.859677586663922,1,10.777942939787406,urban_dense
130,Emergency Vehicle,1,107.67248580837605,38.92714884954735,390.7347448560062,0.6009691192180995,0.24006792969051663,0.9035291947208957,0.9866704401318619,1,7.0888621749190595,urban_sparse
131,Emergency Vehicle,1,103.64704899692472,42.332848274429665,404.102609264702,0.57376086016331,0.1483470648817709,0.8787829635965457,0.8733925644209657,1,6.8958580878776585,highway
132,Emergency Vehicle,1,83.40174211768183,36.86357064694364,414.36896842704687,0.5684676353311999,0.1852050794224639,0.8815499396627416,0.9543986314607146,3,10.129334510434708,urban_dense
133,Emergency Vehicle,1,113.35841206272039,25.579065856325823,660.0918047815027,0.48107935662409096,0.2538916358359975,0.899993324512762,0.8590846879132407,2,12.73245542901302,urban_dense
134,Emergency Vehicle,1,97.12115671720721,22.13208883802631,350.5671025785044,0.49026352681881424,0.20145779201279918,0.9456206976395423,0.8838313708241577,3,5.849288560405363,urban_sparse
135,Emergency Vehicle,1,116.81809695271576,52.05103530413796,506.70203559494377,0.5744200525053121,0.16953232022490777,0.8565855510359192,0.8840026132972242,1,11.858446187744171,highway
136,Emergency Vehicle,1,112.51304951490307,22.53422288000865,493.08817307844913,0.6173610211641765,0.24903701921490629,0.8785493048186452,0.9836901367036637,2,8.668512916195404,urban_sparse
137,Emergency Vehicle,1,89.0555947317348,28.737995620623852,604.5204000982492,0.5274218657216363,0.11152956160804173,0.8071510363986236,0.8131384836880468,1,14.230009671703362,urban_dense
138,Emergency Vehicle,1,114.21412163057158,40.53895201914267,410.4621762803985,0.5343227877874376,0.26450157136700314,0.9490467844758406,0.9665927012004972,2,8.796805302154878,urban_dense
139,Emergency Vehicle,1,81.50428087561127,26.194479434177612,632.7131839637765,0.5091663474537115,0.20279343111693982,0.8929857955966457,0.8288263532120027,2,11.77055483314774,urban_sparse
140,Emergency Vehicle,1,113.10180201258233,48.650637918614635,558.450486765003,0.8003893650953818,0.17783079321552325,0.9185545417843364,0.8714796065008968,1,13.138526420302144,highway
141,Emergency Vehicle,1,111.32632438252547,48.45201930932729,523.6876493949169,0.42284754370751365,0.13998345994125266,0.8920123829146699,0.8636265444666343,5,9.11815056265281,urban_dense
142,Emergency Vehicle,1,89.90482954071715,20.039890688575156,472.07944363920916,0.5948379187944783,0.28829620234914577,0.9441879845998811,0.8630726183147281,1,8.163178593493969,urban_sparse
143,Emergency Vehicle,1,83.78435402025039,23.257286647073364,636.5769072079573,0.715831693735052,0.2625971802915542,0.9101986700724722,0.9791712625143429,2,12.949260975354427,urban_dense
144,Emergency Vehicle,1,90.61898436832524,13.735623562502457,737.235068633142,0.5426558329314131,0.17283638429844558,0.9496216385628877,0.8722002693552482,4,13.161342481788656,urban_sparse
145,Emergency Vehicle,1,100.30019705619819,39.142382081710544,552.4445778939833,0.47207171725239355,0.18693431081340567,0.925562859698138,0.9092761322811346,2,11.293880392695357,urban_dense
146,Emergency Vehicle,1,85.292500588806,40.64100626844825,457.2825300196546,0.6044302264584667,0.1602699464975243,0.9260216311806708,0.8120033067633114,2,9.079833151097205,urban_dense
147,Emergency Vehicle,1,98.45109051682088,42.97612932808059,517.8986469438885,0.6587077943901317,0.259510354250657,0.8270246036293808,0.9040953874135106,3,9.430077358549493,urban_dense
148,Emergency Vehicle,1,91.49205651418966,42.21503344954691,638.8753403476344,0.5911426277940884,0.12025793682112454,0.8429005553743589,0.9450717980921145,1,10.858830273625554,urban_sparse
149,Emergency Vehicle,1,115.75687784508236,51.680287776714316,494.80680285509027,0.5977792149858617,0.1995463323291366,0.8577067123739196,0.9751990192444131,2,11.602922689958278,urban_sparse
150,Daily Commuter,0,48.29509207649044,23.390558166918492,87.85415171895875,0.26212857677625273,0.6606725165067024,0.7310564456376456,0.6933048286437374,7,1.4841287343518346,urban_sparse
151,Daily Commuter,0,66.8816552564202,26.718070807811607,132.2738509846015,0.28748897894651265,0.6547081590290643,0.6631428931077855,0.6218387713134877,7,19.343526522121522,urban_dense
152,Daily Commuter,0,47.448940237641395,17.034335336304352,86.85948859167253,0.28247328773870817,0.6318719575981202,0.6580738957889317,0.4941853220001261,7,14.040865569031034,urban_dense
153,Daily Commuter,0,52.64093443417569,18.730833845097482,123.09366938544962,0.2791818769128417,0.5687648947554785,0.6137722929568055,0.37522056461292436,7,19.62792608939833,urban_dense
154,Daily Commuter,0,60.96423196297191,13.20065058595865,116.08278300104139,0.24115265410379255,0.6999334626751128,0.6860963386723888,0.32210330453366126,7,19.031275258139313,urban_sparse
