user_id,archetype,battery_capacity,initial_charge,charging_need,max_price,price_sensitivity,time_sensitivity,range_anxiety,preferred_times_count,preferred_duration,location_preference
14,Daily Commuter,51.66133364768691,8.564731878328693,102.31912326196495,0.2888184120139372,0.683613508775691,0.7042790767291899,0.5130840558065688,7,2.186718118302452,urban_dense
15,Daily Commuter,70.98902723396279,14.175044054519706,97.06501350118795,0.2196541864931794,0.5197968841134186,0.6947285849204671,0.3055365691836422,7,14.127589533469374,urban_dense
16,Daily Commuter,59.37249295632847,7.549982403791691,116.33677314660805,0.3198975178619342,0.6590077051989819,0.6651403151616186,0.5551794099110359,7,16.64783829780459,urban_dense
17,Daily Commuter,56.2271893220175,12.447068541015225,108.84818965245869,0.25210950576364205,0.6348496143414246,0.7641956428501081,0.4682106320299605,7,2.4312956355765603,urban_dense
18,Daily Commuter,55.372742246132006,21.71264113738543,128.54561201426566,0.2760331348710206,0.504136839754448,0.6751459903542514,0.604871675645825,7,20.53590372259992,urban_dense
19,Daily Commuter,43.42319683043443,11.233633795419646,53.611906967187736,0.3656055931846858,0.5340463903838696,0.6306870858676428,0.6350407146822565,7,8.227094326600806,urban_sparse
20,Daily Commuter,74.6001173889001,29.76929279413181,96.66441341812241,0.3112240453290536,0.7554975393968597,0.635406012141369,0.4849812798610851,7,15.7939115892339,urban_dense
21,Daily Commuter,64.97997797222155,14.880430733783422,96.4339874506854,0.2825103377284591,0.7574448370436233,0.7924045487597986,0.6991764765922974,7,2.110893089880445,urban_dense
22,Daily Commuter,44.735702844349696,15.038194398764423,124.31758596726459,0.2220279373334428,0.7775083942610677,0.6773285222913015,0.4570660889614462,7,21.52241516411371,urban_dense
23,Daily Commuter,62.96108468903931,14.025268970891746,69.92034290295241,0.26565587928010215,0.6045382206416734,0.6462505709405696,0.36506602850444436,7,10.488317108166255,urban_sparse
24,Daily Commuter,66.78381897024039,30.194843384465685,65.20953666686273,0.2722868597378882,0.6526870525195744,0.6917344702048527,0.5752511916237117,7,11.405119980622647,urban_dense
25,Daily Commuter,65.74995582105223,23.06195124447209,106.87692936645412,0.280178268693891,0.6596326748813413,0.6506680595318723,0.6168176352103316,7,15.458003933631753,urban_dense
26,Daily Commuter,55.10288698245697,24.014356786713492,103.3852346596641,0.3097177195957942,0.611585359617913,0.7725254212390417,0.6324156981094159,7,1.8128483217495293,urban_dense
27,Daily Commuter,46.42086941749252,14.521240110929716,130.41851080897175,0.22052206493283993,0.6836921378904441,0.6269965066099487,0.6306373770702189,7,19.51572930712454,urban_dense
28,Daily Commuter,48.65648144534333,14.564270201508627,57.97635438837026,0.22526296871602827,0.6158586825656881,0.7940844037787705,0.5066689165531418,7,1.2616648855862236,urban_dense
29,Daily Commuter,51.820762936155504,21.80209254026467,135.8481469510785,0.2850160361420319,0.6730373697859425,0.7662428838881765,0.40989491528368616,7,2.7241189292507806,urban_dense
30,Daily Commuter,64.42564714986233,10.300256086130755,90.67058330421463,0.25902016364759306,0.6225963040508208,0.6747377098020764,0.6299680283649552,7,12.802836961951067,urban_dense
31,Daily Commuter,56.28875024167834,8.802382934837285,79.98256306304023,0.2837458041160789,0.6460341405851224,0.6317030651102222,0.5711516457483722,7,10.517783232760879,urban_dense
32,Daily Commuter,42.849907107186866,11.0777386285057,54.38018101170686,0.2922979215294173,0.607772296343147,0.6674383141596343,0.6788418954395904,7,7.565463278634627,urban_dense
33,Daily Commuter,68.30590804942696,10.151691469333596,89.70630908271457,0.26509956629013354,0.6368191325391345,0.7703395277256585,0.6456058823344083,7,1.7620391077175779,urban_sparse
34,Daily Commuter,60.336733155622895,28.23547329276244,55.68933883627962,0.2773357980644707,0.6663065233683134,0.7917394564655509,0.3508882705865054,7,0.9869483706364806,urban_dense
35,Daily Commuter,54.43932996877031,13.564548057905624,74.60662753869809,0.3415000300618048,0.5450742169907636,0.6939002288303311,0.41803096526169803,7,12.831536440151629,urban_dense
36,Daily Commuter,48.31037860660719,13.307006376869074,123.77640477003021,0.2156792067342911,0.7239578183992127,0.7486809615441747,0.5287791089177025,7,3.0507531474571348,urban_sparse
37,Daily Commuter,56.066123765837816,14.141985622190997,100.40321630859917,0.2186441950499718,0.66374445228236,0.7814794353335357,0.3840034915564488,7,1.6956761468455475,urban_sparse
38,Daily Commuter,71.9974826806234,28.45689474492691,75.01346281424931,0.27928929223448046,0.6996354029024956,0.7590079576211406,0.6973810670687915,7,1.5373803756984734,urban_sparse
39,Daily Commuter,62.118671251253474,19.91837071468036,66.98832035012634,0.27691123481152313,0.6103406810597657,0.7714073519951969,0.6079959968094004,7,1.4627752230525628,urban_dense
40,Daily Commuter,52.55740511185195,17.544454903537062,127.17432712459747,0.26642428536447466,0.7063010429524621,0.6866185429346501,0.6236955030929485,7,15.282714795714304,urban_dense
41,Daily Commuter,66.26767207819893,25.14881168149482,77.76935717124474,0.20324478824878253,0.5729042142108185,0.674466587937874,0.3649560426867004,7,11.753373748702373,urban_dense
42,Daily Commuter,60.28983188687373,20.142924105030275,92.55440835946062,0.2714025515763934,0.7534093256719192,0.730572262027177,0.4542317597134368,7,2.191247140118773,urban_dense
43,Daily Commuter,72.73178218215759,19.55542364579086,123.02860395604449,0.2592012991035585,0.758741141707814,0.7241643758797582,0.4732917720850452,7,2.4636680334790606,urban_dense
44,Daily Commuter,45.464806821787064,13.170085900472719,85.83943323381497,0.28854049637045637,0.7743683246991404,0.6338729759732972,0.44356249549949633,7,10.560952536823313,urban_sparse
45,Daily Commuter,58.89762033571529,14.028642845668964,116.82371525112586,0.2033998779815971,0.622400861591548,0.744969878413814,0.43017431560453084,7,2.047844094730204,urban_dense
46,Daily Commuter,55.93807050759409,22.364531312839695,124.94838180364462,0.2334927875485353,0.7846481363867508,0.7503969675680255,0.5366992285954216,7,2.1188914505206284,urban_sparse
47,Daily Commuter,41.77588085957263,6.203749396977371,130.39681422499268,0.3253360722089331,0.6553828225688889,0.7712588669159721,0.5259851816063712,7,3.1590128915732727,urban_sparse
48,Daily Commuter,62.72815659008359,17.756198334675677,70.8556710326631,0.20621713793419288,0.7891439882129995,0.7453487155326904,0.33646260097647246,7,1.7239015236900954,urban_dense
49,Daily Commuter,66.3751723771793,11.269904862459029,69.98718330795876,0.29613180170488634,0.5223114288921009,0.6260192415518571,0.5187311549652857,7,10.970667578250708,urban_sparse
50,Daily Commuter,71.43922645914488,18.32058285327434,120.42371517629945,0.31844917917807447,0.5542014875829372,0.6653189941874875,0.6551747183416652,7,14.760439222090168,urban_dense
51,Daily Commuter,62.045582569040455,24.06625414750141,120.32549986998825,0.2996089665925464,0.7398159975512789,0.6349914125954097,0.43783681811137387,7,18.15459585140439,urban_dense
52,Daily Commuter,68.26478003838427,13.23518133920503,98.59042922182016,0.2704104203598018,0.5525857277033045,0.7392748675235303,0.31426668019883847,7,1.709877612373867,urban_dense
53,Daily Commuter,49.09717150153139,10.315819194394132,79.06181449127348,0.2597327224275299,0.5499266015367498,0.7803858012286304,0.36517477227455064,7,1.3516330559804248,urban_dense
54,Daily Commuter,70.49777430940487,33.75653430179363,138.1041667721064,0.18925197152379095,0.5815725845389408,0.6546450618280842,0.4229025545541401,7,18.056712269656014,urban_sparse
55,Daily Commuter,69.9594248702031,32.34479032245137,148.4234152557177,0.2770352880069609,0.6049470054552551,0.7512679154678508,0.5036548692847606,7,3.41988477737211,urban_dense
56,Daily Commuter,45.89698765913591,6.449554252038132,105.28038668366175,0.2457408002175465,0.627963503677004,0.6741113320579265,0.46849244417647823,7,16.433928451845606,urban_sparse
57,Daily Commuter,62.152412847744486,29.505623769876177,121.74987718426584,0.29461032544120797,0.635793276039967,0.6371612042306816,0.6148704523572042,7,18.71351135669385,urban_dense
58,Daily Commuter,42.11769078490041,10.134400124597235,57.19693239159877,0.29180937257131334,0.7166059610169478,0.69167712896563,0.4796690237551871,7,7.738369282507135,urban_dense
59,Daily Commuter,68.04094437101763,10.64091447170161,128.80026921553258,0.22203598573437547,0.5378256974956221,0.7406358464418705,0.538323342238654,7,2.564949742279837,urban_dense
60,Daily Commuter,56.33905058823069,16.814320689677697,126.35033011995452,0.3251167204378093,0.5592718571234402,0.6679586401284681,0.636592596187724,7,19.07293311879803,urban_dense
61,Daily Commuter,48.73519930058558,13.542429454496434,145.5048545941215,0.23755438831659975,0.6455151664657198,0.6375237755344584,0.4796255969787813,7,23.477830363236734,urban_sparse
62,Daily Commuter,44.11137045878831,16.893311870992513,90.40869330625219,0.31069434274318325,0.6765203646364225,0.662014763013122,0.5722563409739194,7,11.439231738810676,urban_sparse
63,Daily Commuter,68.00475855627218,7.6516722762587515,104.52508730303441,0.18602587294884926,0.6712265064658212,0.6367514301323549,0.3954841293688245,7,14.336604118335366,urban_dense
64,Daily Commuter,40.44011098680027,14.604690397590467,121.71996550420104,0.3376384925238671,0.5705379864645136,0.7041471737917584,0.30069393928277005,7,2.70857844583423,urban_dense
65,Daily Commuter,54.4326775272655,14.95255504653108,99.27301002763954,0.3072430535418337,0.5305243421890782,0.7683836235746133,0.6155346558129398,7,2.150496508454145,urban_dense
66,Daily Commuter,46.996705271340986,11.122595216342605,70.23861103752958,0.2149801483041126,0.5175487443540869,0.615509312102551,0.4306849058982791,7,9.475928059245597,urban_dense
67,Daily Commuter,69.60832100931297,21.201433992833508,75.88589781326311,0.2555355964444994,0.5433343542006466,0.6176485820738337,0.386425450379385,7,10.768815447948999,urban_sparse
68,Daily Commuter,68.24017554166716,8.858952304201784,129.60523871747512,0.3122440964978786,0.7990418129498118,0.7144984820694317,0.4856897709993214,7,2.2408711687304215,urban_sparse
69,Daily Commuter,64.68535026204353,24.969202562594464,95.29128842606802,0.2556687130753855,0.6920845576619409,0.7486400566709476,0.6592493047797885,7,2.1141906365265317,urban_dense
70,Daily Commuter,52.538292691186165,12.009636469438531,129.07300627693598,0.2686789045932107,0.5990078597695921,0.7147638190805037,0.5923970377733481,7,2.2819304298656156,urban_dense
71,Daily Commuter,43.762107208087244,8.23729464316369,84.00657010137456,0.3474616181006352,0.5045266537936782,0.7579109318767601,0.5501547265602953,7,1.897911102290754,urban_sparse
72,Daily Commuter,47.608926957028075,13.232008765028707,90.54752565794941,0.3020182786003739,0.7522171169738479,0.760026043879485,0.39173383201496326,7,1.9716692468058956,urban_sparse
73,Daily Commuter,53.765564438399906,15.871360161187228,74.22822492531095,0.30177162544983555,0.7812855659945446,0.7235965553648757,0.6269126615956893,7,1.729613310056637,urban_dense
74,Daily Commuter,42.19796448580013,19.292014693667635,96.29642618536656,0.28246279759088017,0.5648096792466102,0.7900143872456119,0.3298734332569947,7,2.234560429313441,urban_sparse
75,Daily Commuter,55.70174316815947,15.512705233412504,70.90542407233785,0.32262747316484475,0.6885818262461298,0.6383221941845543,0.6106190706298447,7,9.863861983367016,urban_dense
76,Daily Commuter,58.91632039266014,27.890504519338247,107.31659723382886,0.2965125131832713,0.6964754709033769,0.6196192986807278,0.6563506840137671,7,13.49252037792541,urban_sparse
77,Daily Commuter,42.88103096444338,21.235347881097827,108.10190133215158,0.20585301371978462,0.7828149863187005,0.7408998084491996,0.32785617797954514,7,2.0677810638515615,urban_sparse
78,Daily Commuter,54.28364597300904,5.692585679388441,80.54514280074903,0.2773400352720537,0.6592094185263768,0.6265343759473568,0.44154058100462945,7,11.628439501497432,urban_dense
79,Daily Commuter,57.768203850660846,24.664327262189925,102.2268143307087,0.25080829484229145,0.6399885234707825,0.735030553600533,0.5712426593353594,7,2.022251086810904,urban_sparse
80,Daily Commuter,57.96339034146003,11.332236984310635,71.72098921745503,0.32603941551746274,0.7405994375656413,0.6957697181910905,0.6215051794864155,7,11.419287937191505,urban_dense
81,Daily Commuter,53.168956868587216,13.248109945778985,95.07976341486034,0.2757269280274991,0.7206011241700511,0.6593750700483977,0.699517850943496,7,14.341469190413722,urban_sparse
82,Daily Commuter,49.89526997504123,7.019511791823047,58.0026594050817,0.2873642790533821,0.509810738931602,0.7229970216334212,0.5368987530045678,7,1.2234854506533732,urban_dense
83,Daily Commuter,71.54012294878899,34.08909346265572,139.64274466276404,0.2935017073770737,0.7190638934978497,0.7058319536031077,0.6135093524436643,7,2.5826716068806075,urban_dense
84,Daily Commuter,46.51906184111326,5.646448433581871,99.79465655528784,0.15272713015279707,0.6291708754829355,0.6631294408321883,0.32920701905939587,7,16.731954001052905,urban_sparse
85,Daily Commuter,58.07316942166732,26.91514488694833,54.54511250458483,0.23623653346224063,0.7662070204631015,0.7675851562109356,0.5557863067292595,7,1.2082798797160281,urban_dense
86,Daily Commuter,67.54453769102975,7.959172098544895,64.45010853475829,0.2639785598896086,0.6268023628639892,0.7637536481215419,0.4758158484318138,7,1.5713398421248308,urban_sparse
87,Daily Commuter,72.46749631122205,25.832637816067063,133.11026700678838,0.24926849630826878,0.7075707352137699,0.6449704023603408,0.374953570656066,7,19.917870121212694,urban_dense
88,Daily Commuter,53.852437228997005,9.138028498017418,56.05984760833681,0.29736949043582606,0.6983568368928029,0.6051817700250716,0.33350175361282647,7,7.988108363464985,urban_dense
89,Daily Commuter,41.457290567985346,5.975931613518502,109.29648404200044,0.2861694616804295,0.7748949760973407,0.7316782281535569,0.6071187634778874,7,2.6090281875719534,urban_dense
90,Daily Commuter,66.95911399391727,19.14820219487555,125.66119272773246,0.26945828560045637,0.6233177207729451,0.6697987741901728,0.33994706964216576,7,21.95135935604138,urban_dense
91,Daily Commuter,57.15707305218503,26.213717981340782,126.58384263896194,0.25838852279634533,0.5743006990316362,0.6047760832153002,0.6894087890531699,7,15.708874667534413,urban_dense
92,Daily Commuter,74.11842725071529,20.61045134758058,100.37323203877904,0.2867461091738167,0.7439685908893683,0.7361384774951873,0.6184455754889724,7,1.9388031762211773,urban_sparse
93,Daily Commuter,58.50337832087691,9.865904135934308,112.63977238092711,0.22348435758078222,0.6679862077902657,0.6766283417037913,0.35788640366745506,7,14.670326751568057,urban_dense
94,Daily Commuter,42.966794239075945,14.449535462724564,114.47708326924385,0.22732075769908403,0.6654446939434441,0.7670977128557361,0.480703889216904,7,2.2818094537125018,urban_sparse
95,Daily Commuter,60.3112329123524,21.10301837387566,66.5919667621478,0.22056868864589288,0.7525717924276997,0.724587711937296,0.35249952755793,7,1.3115249124097674,urban_dense
96,Daily Commuter,64.09897421645825,26.628999113398955,128.48541870800238,0.2245933060276499,0.7374930927828347,0.7000673056519632,0.6869623871949163,7,2.2379583068331996,urban_sparse
97,Daily Commuter,63.20378996294872,21.862185825061516,98.06419270541522,0.30633068786238343,0.7363237011070977,0.6267223426312716,0.68846853522855,7,14.022175650023707,urban_dense
98,Daily Commuter,66.5215038384136,18.420201203251757,57.62440823978797,0.2334378098387414,0.7696640094232147,0.6274650966257529,0.5873802072317398,7,9.637130147996578,urban_dense
99,Daily Commuter,47.177429461802696,23.100520051433485,119.04930376531922,0.28450361467521895,0.7135820587897772,0.6910267668064835,0.579218426396267,7,17.892363251943536,urban_dense
100,Daily Commuter,45.307891399347554,4.962078184783943,62.62409724017106,0.2806187814683335,0.5167713679763843,0.7077556934258652,0.4128662816606062,7,1.2396010763770793,urban_sparse
101,Daily Commuter,44.84335925791825,14.609499386312796,118.5557634147363,0.28898414300589625,0.6701461125624609,0.632336003203594,0.6833916075447324,7,16.361060158563184,urban_sparse
102,Daily Commuter,71.32297582409115,7.4678166412045615,55.10519933845317,0.2366287954174416,0.6869635431871106,0.7551282648763464,0.34088253351404463,7,1.166162316062479,urban_dense
103,Daily Commuter,52.10340510749193,13.131706981442992,134.93501442782986,0.24870087197780907,0.6093876880900004,0.6891501738294064,0.3044250786431362,7,18.172236895617164,urban_sparse
104,Daily Commuter,40.99251107775349,8.456673371948092,106.0303274834278,0.2641907895836204,0.5533236332236818,0.7972057850077755,0.36946675428961057,7,2.029043321594949,urban_dense
105,Daily Commuter,56.03757449586843,13.407494821598563,115.1092354479953,0.22464383309875494,0.5510848631121801,0.7840073536461504,0.33592524262340695,7,2.7160893934852495,urban_sparse
106,Daily Commuter,40.88987058633379,13.936355156583522,124.70824284160646,0.21542756028986773,0.7218283365026866,0.6754691248649396,0.3383856815566282,7,22.137870397484605,urban_dense
107,Daily Commuter,58.185965107093836,23.98329672345279,59.0311324125785,0.2347953625546195,0.6727005621827009,0.7442329282249238,0.4587211452628101,7,1.1238516394000648,urban_dense
108,Daily Commuter,41.887737846858506,5.6902085351794955,91.60712085870657,0.2190436763469339,0.5896498266823218,0.6296984500477272,0.42749244079905346,7,15.159113884221274,urban_sparse
109,Daily Commuter,70.13600147808876,32.059729603622635,57.63746055802493,0.2883454185657358,0.7438281972920441,0.6409868529838951,0.6863923812585695,7,6.874044525179538,urban_sparse
110,Daily Commuter,67.45928568392456,23.994108992230835,146.32231182068625,0.27332312117794816,0.6465671666708793,0.6619142934915259,0.4668358678893745,7,21.109299270991645,urban_dense
111,Daily Commuter,57.304047146789415,6.560108006162439,106.06427370251421,0.2761960712326437,0.5631157570596659,0.7483333386269364,0.49956260747347364,7,2.133679998629485,urban_sparse
112,Daily Commuter,43.26904035606345,4.339660002457305,71.19326424029167,0.23451916018106345,0.7631359056261278,0.7496170933396952,0.33312961627336013,7,1.7019240595436413,urban_dense
113,Daily Commuter,55.30764066038645,16.621050355795848,95.819785414413,0.22489355815071316,0.5458041969538201,0.7614750647020598,0.5595601481421613,7,1.6722881393392313,urban_dense
114,Daily Commuter,55.42675235036531,21.047403226014342,115.51962418763921,0.18163766288413277,0.5114233119589818,0.7385562593294297,0.3388721743138387,7,2.7836080359709126,urban_dense
115,Daily Commuter,58.19670999754269,10.66186560992038,136.5826208313232,0.2722393446150988,0.5449995591055309,0.6307599129784344,0.4814279493997444,7,19.71815893796259,urban_sparse
116,Daily Commuter,70.23693274804793,9.621826415027202,91.69594760030806,0.30135013461759924,0.6739180087771258,0.7590034124876429,0.4102298738505512,7,1.6003363350220747,urban_sparse
117,Daily Commuter,66.94640535459614,19.541315406882124,115.50137464493679,0.23934832206589146,0.7522121687301635,0.6911195176913506,0.6998903150644916,7,15.288649927699247,urban_sparse
118,Daily Commuter,66.31778904490947,28.39686621543848,59.92469973888757,0.25579898991730526,0.5375611041835849,0.7679795315129823,0.43845802247721977,7,1.4500440394747152,urban_dense
119,Daily Commuter,60.92026160516566,9.9538084878194,83.94666360482074,0.25655643537404,0.5610440262835054,0.6739475302330804,0.39962617278943796,7,14.388987413709316,urban_dense
120,Daily Commuter,53.39384474633692,22.116993890552852,81.26982998357953,0.2120943759520287,0.5373493385430285,0.7491539674421432,0.3038540644973851,7,1.8390768310305172,urban_sparse
121,Daily Commuter,71.10498646614593,15.66740466394268,91.19298727071829,0.3695724254206092,0.5475415515936705,0.718110825911614,0.6703831679816248,7,1.784406234408612,urban_sparse
122,Daily Commuter,64.33427253744222,17.661665577081187,97.64875788211467,0.23322227151089134,0.7278015270461133,0.7598403863389074,0.4153647973276593,7,2.285273439877834,urban_dense
123,Daily Commuter,57.283545636136516,5.9903130481619336,61.74275362671683,0.27069595686245096,0.7568115909022051,0.6361993732682074,0.4109727988170415,7,10.546003638199547,urban_sparse
124,Daily Commuter,55.642311220525265,25.92858630477054,89.75422784531418,0.29554007885837486,0.5425914591694251,0.781666528953816,0.3970797419487977,7,1.7204970744681976,urban_dense
125,Daily Commuter,74.30692108111569,23.372966647821595,124.267611577014,0.31088259595424517,0.6071239589124804,0.7848849472136255,0.6615652372215097,7,2.232355632719525,urban_dense
126,Daily Commuter,49.09180075004825,6.032567604445784,93.77679768420074,0.23881237506148068,0.5142345608336403,0.7900051301054906,0.38844357852136074,7,2.179730921317601,urban_dense
127,Daily Commuter,56.44976442009906,11.459568283335887,66.44781621165427,0.3770142074031508,0.5135006971059283,0.6990903608044654,0.696360583566418,7,8.70887245356631,urban_sparse
128,Daily Commuter,56.10532398876664,5.9084555574141975,88.3559806285796,0.20703157234418054,0.6763079458437175,0.6528647890059041,0.401043866485423,7,10.59646893285514,urban_sparse
129,Daily Commuter,46.758946095802884,9.820485491051485,82.19091132357892,0.20138396875361983,0.7220573896119118,0.7016656675957339,0.6237239566930859,7,1.4471827745112549,urban_dense
130,Daily Commuter,52.828330413802746,15.4600064526281,127.58509305344346,0.3412925024270421,0.5454262843087017,0.6964846310762112,0.48374508534385774,7,19.810469778556477,urban_dense
131,Daily Commuter,73.78344257081257,17.44840591947466,110.93904838046085,0.17460793042242814,0.593018357402514,0.687047019291484,0.35668086418365824,7,18.37875238893221,urban_dense
132,Daily Commuter,40.29910601479925,6.189207475286428,100.67442263262059,0.20556479499804584,0.6911817144918737,0.656589702923403,0.42301322791369483,7,17.3645873068661,urban_dense
133,Daily Commuter,51.62377176321944,19.69042980892037,90.78672891408775,0.25195147610955315,0.7872861154597308,0.6862887115583296,0.43779246588901843,7,11.194447110939793,urban_dense
134,Daily Commuter,66.93916600686255,17.990191588939133,98.35847471624068,0.20236099307241598,0.7256388325635473,0.6730532264705124,0.3759011067877202,7,16.574143469427295,urban_dense
135,Daily Commuter,55.21331489505343,8.503688304468463,115.09771673266872,0.23566101476281887,0.7085154596925718,0.6953860950167023,0.5401716026202248,7,19.887980764189827,urban_dense
136,Daily Commuter,50.4393991694691,10.070870146434117,64.08702021991449,0.21773963386460943,0.6376256008967857,0.6743767428247565,0.3159890560933765,7,8.238281903097885,urban_sparse
137,Daily Commuter,73.31711690081511,30.55610614251584,62.50941582570924,0.3006587829308047,0.7287810386552327,0.7238268751547388,0.6026135530517294,7,1.2166000312882463,urban_dense
138,Daily Commuter,73.45848180633638,18.0746972705423,56.26380632806419,0.2233521089159084,0.7171546150095434,0.6299034279524697,0.3368827319143022,7,7.129560672985213,urban_dense
139,Daily Commuter,49.7218602863263,9.398759071579716,74.7189925688109,0.23493407424127152,0.6763873699534845,0.6262078121736148,0.32092671679630363,7,12.372020579797182,urban_sparse
140,Daily Commuter,43.040686719710884,11.391178292617443,55.71496450427148,0.22283181578265268,0.6319457711241403,0.6061515630054966,0.6089209270862437,7,6.941795547371307,urban_sparse
141,Daily Commuter,43.34665377126831,12.339826023244731,91.31559966876156,0.27712970878281434,0.7030176800846388,0.6866109848607663,0.5067269227438366,7,11.476697497556044,urban_dense
142,Daily Commuter,66.09164305915371,7.232861690239236,134.49784744909283,0.3062864255114428,0.6393159334355987,0.7389660065156006,0.6612888125304823,7,2.8533502144608214,urban_dense
143,Daily Commuter,49.64180478520914,21.948560336113694,68.11498822490039,0.26788223742537987,0.7775718612968667,0.620120757200896,0.3707926517686493,7,8.319877926984937,urban_dense
144,Daily Commuter,71.51687020537864,20.593221241228687,119.96658886093013,0.3086579122375735,0.7159376400259576,0.7475368657347692,0.5255742287547404,7,2.6921007395913605,urban_dense
145,Daily Commuter,42.28361484783235,12.798053673978679,58.959507973918775,0.20831578494529632,0.5315651990685388,0.6284327648727469,0.5613343687638652,7,8.21928550537123,urban_sparse
146,Daily Commuter,42.623650589957386,7.558514030815791,83.95086884639517,0.28728493307001574,0.6861885490694527,0.7466480487700081,0.5273890825391591,7,1.5549314648025374,urban_dense
147,Daily Commuter,72.08816748129377,9.607952894383418,81.50604176984145,0.36155468455591044,0.6042289449109093,0.7915249703350365,0.6126145331212647,7,1.6598346072234276,urban_dense
148,Daily Commuter,60.279345856100136,20.79682440293491,118.39275449501424,0.27970338348414847,0.5496474056827876,0.6229886185258178,0.3951866078265023,7,20.6052967815842,urban_dense
149,Daily Commuter,66.7655221436,32.15864998893328,52.81979318920747,0.31622867933671245,0.5398248800833972,0.6497061559250983,0.6165496370869626,7,8.787273813489541,urban_dense
150,Daily Commuter,61.36447741613922,14.865606217543105,143.2048573185479,0.26889547073711073,0.730069825792816,0.7890484116892229,0.3914512854790131,7,2.4098505690092265,urban_dense
151,Daily Commuter,61.95910372798396,22.186618963749048,121.30783765840522,0.24630822900719915,0.6666869073130612,0.6380117403147358,0.5854386838806502,7,14.712946185629203,urban_sparse
152,Daily Commuter,66.35742021371998,7.723026392673722,84.14266472259024,0.3489396892193551,0.722427568659817,0.7975812446071475,0.5393578679209687,7,1.6127551853455384,urban_dense
153,Daily Commuter,66.51564184805038,25.988395132181164,119.85460127576381,0.3063158979594966,0.6152296829432394,0.6315927386668925,0.6126476604842361,7,15.076837582067235,urban_dense
154,Daily Commuter,57.16257927497199,23.911683878129256,127.04879442176943,0.2989378596747907,0.7493854896427152,0.7370110904108997,0.6990030430816382,7,2.6019111530749837,urban_dense
155,Daily Commuter,66.92557697594238,13.709652013387466,120.30688605537561,0.34260807443102514,0.5772049558495128,0.6440447783673979,0.5579495163608266,7,19.197773622357758,urban_dense
156,Daily Commuter,64.27139969023054,9.912986653379281,112.17423827031689,0.35420987588902164,0.6291593350840857,0.7430610910913245,0.6897524836235045,7,2.0578082338272066,urban_sparse
157,Daily Commuter,40.89117134186006,5.139607369444683,74.91637687237247,0.24759440659164178,0.6586128553324035,0.7953973876067211,0.3081212000091143,7,1.295009571915965,urban_dense
158,Daily Commuter,50.01505713679492,22.108690666110668,62.77116073768384,0.2845777015621743,0.565258390554844,0.7241703828098722,0.3930117983988234,7,1.0795612221534705,urban_dense
159,Daily Commuter,61.72204708146372,28.748789809860952,141.5992709856286,0.2470388063743179,0.7403691974082459,0.7011010830504908,0.5635610966263528,7,2.425317149533691,urban_dense
